run_id,run_num,tournament_k,generation,avg_tree_test_acc,ensemble_test_acc,height_var,height_mean,height_median,leaves_var,leaves_mean,leaves_median,RF_baseline,RF_height_var,RF_height_mean,RF_height_median,RF_leaves_var,RF_leaves_mean,RF_leaves_median,RF_avg
168911,6,25,27,0.771,0.812,46.429,9.211,7.0,6353.828,45.846,15.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,28,0.771,0.812,47.21,9.266,7.0,6374.733,46.263,15.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,29,0.77,0.814,47.616,9.298,7.0,6470.658,46.772,15.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,30,0.77,0.814,47.356,9.287,7.0,6463.321,46.774,15.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,31,0.77,0.814,46.809,9.242,7.0,6329.392,46.236,15.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,32,0.77,0.814,46.891,9.268,7.0,6330.227,46.318,15.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,33,0.77,0.814,46.918,9.253,7.0,6285.984,46.153,15.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,34,0.77,0.814,47.242,9.257,7.0,6315.831,46.34,15.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,35,0.77,0.814,47.646,9.27,7.0,6412.791,46.705,15.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,36,0.77,0.814,47.895,9.282,7.0,6475.728,46.962,15.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,37,0.77,0.814,48.008,9.276,7.0,6507.613,47.009,15.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,38,0.77,0.814,47.833,9.262,7.0,6488.571,46.841,15.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,39,0.77,0.814,48.0,9.277,7.0,6516.284,47.007,15.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,40,0.77,0.814,48.1,9.274,7.0,6432.123,46.761,15.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,41,0.77,0.814,48.324,9.292,7.0,6425.021,46.87,15.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,42,0.77,0.814,48.204,9.295,7.0,6428.09,46.919,15.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,43,0.77,0.814,48.323,9.315,7.0,6470.131,47.102,15.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,44,0.77,0.814,48.254,9.289,7.0,6454.072,46.879,15.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,45,0.77,0.814,48.43,9.288,7.0,6424.161,46.849,15.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,46,0.77,0.814,48.754,9.3,7.0,6462.896,46.914,15.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,47,0.77,0.814,48.78,9.297,7.0,6503.233,47.004,15.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,48,0.77,0.814,48.633,9.304,7.0,6502.292,47.008,15.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
168911,6,25,49,0.77,0.814,48.896,9.329,7.0,6488.011,47.111,15.0,0.817,6.926,22.506,22.0,185.587,311.684,312.0,0.726
190411,1,10,0,0.818,0.839,58.932,8.74,6.0,8327.953,42.37,12.0,0.841,12.514,32.434,32.0,551.5,464.149,464.0,0.786
190411,1,10,1,0.818,0.839,58.932,8.74,6.0,8327.953,42.37,12.0,0.841,12.514,32.434,32.0,551.5,464.149,464.0,0.786
190411,1,10,2,0.818,0.84,73.212,9.323,6.0,11920.417,52.127,12.0,0.841,12.514,32.434,32.0,551.5,464.149,464.0,0.786
190411,1,10,3,0.817,0.842,79.861,9.815,6.0,13284.816,58.595,12.0,0.841,12.514,32.434,32.0,551.5,464.149,464.0,0.786
190411,1,10,4,0.816,0.843,77.515,9.686,6.0,12706.634,56.56,12.0,0.841,12.514,32.434,32.0,551.5,464.149,464.0,0.786
190411,1,10,5,0.815,0.842,76.842,9.647,6.0,12149.545,55.352,12.0,0.841,12.514,32.434,32.0,551.5,464.149,464.0,0.786
190411,1,10,6,0.815,0.843,79.341,9.817,6.0,12641.686,57.216,12.0,0.841,12.514,32.434,32.0,551.5,464.149,464.0,0.786
190411,1,10,7,0.816,0.845,77.906,9.79,6.0,12228.551,56.539,12.0,0.841,12.514,32.434,32.0,551.5,464.149,464.0,0.786
190411,1,10,8,0.815,0.845,80.343,10.019,6.0,12428.165,58.122,12.0,0.841,12.514,32.434,32.0,551.5,464.149,464.0,0.786
190411,1,10,9,0.815,0.845,80.209,10.041,6.0,12453.792,58.381,12.0,0.841,12.514,32.434,32.0,551.5,464.149,464.0,0.786
190411,1,10,10,0.815,0.845,78.84,9.963,6.0,12013.415,57.023,12.0,0.841,12.514,32.434,32.0,551.5,464.149,464.0,0.786
190411,1,10,11,0.815,0.843,79.226,9.973,6.0,12180.881,57.514,12.0,0.841,12.514,32.434,32.0,551.5,464.149,464.0,0.786
190411,1,10,12,0.815,0.843,77.889,9.893,6.0,11791.687,56.282,12.0,0.841,12.514,32.434,32.0,551.5,464.149,464.0,0.786
190411,1,10,13,0.815,0.843,76.166,9.824,6.0,11490.519,55.384,12.0,0.841,12.514,32.434,32.0,551.5,464.149,464.0,0.786
190411,1,10,14,0.815,0.845,75.824,9.882,6.0,11456.337,55.8,12.0,0.841,12.514,32.434,32.0,551.5,464.149,464.0,0.786
190411,1,10,15,0.815,0.845,74.727,9.874,6.0,11325.307,55.515,12.0,0.841,12.514,32.434,32.0,551.5,464.149,464.0,0.786
190411,1,10,16,0.815,0.845,74.516,9.938,6.0,11210.742,55.674,12.0,0.841,12.514,32.434,32.0,551.5,464.149,464.0,0.786
190411,1,10,17,0.815,0.845,73.99,9.947,6.0,11080.01,55.749,12.0,0.841,12.514,32.434,32.0,551.5,464.149,464.0,0.786
190411,1,10,18,0.814,0.845,75.544,10.077,6.0,11519.335,57.537,13.0,0.841,12.514,32.434,32.0,551.5,464.149,464.0,0.786
190411,1,10,19,0.814,0.845,74.988,10.048,6.0,11431.872,57.217,13.0,0.841,12.514,32.434,32.0,551.5,464.149,464.0,0.786
190411,1,10,20,0.814,0.845,75.395,10.015,6.0,11445.616,57.205,12.0,0.841,12.514,32.434,32.0,551.5,464.149,464.0,0.786
190411,1,10,21,0.814,0.845,74.903,10.024,6.0,11310.44,56.93,13.0,0.841,12.514,32.434,32.0,551.5,464.149,464.0,0.786
190411,1,10,22,0.814,0.845,75.362,10.058,6.0,11356.067,57.369,13.0,0.841,12.514,32.434,32.0,551.5,464.149,464.0,0.786
190411,1,10,23,0.814,0.845,75.177,10.011,6.0,11247.04,57.137,12.0,0.841,12.514,32.434,32.0,551.5,464.149,464.0,0.786
190411,1,10,24,0.814,0.845,74.619,9.928,6.0,11230.281,56.652,12.0,0.841,12.514,32.434,32.0,551.5,464.149,464.0,0.786
190411,1,10,25,0.814,0.845,75.394,9.925,6.0,11387.146,56.984,12.0,0.841,12.514,32.434,32.0,551.5,464.149,464.0,0.786
190411,1,10,26,0.814,0.845,77.422,10.005,6.0,11935.312,58.299,12.0,0.841,12.514,32.434,32.0,551.5,464.149,464.0,0.786
190411,1,10,27,0.814,0.845,77.732,10.006,6.0,12123.88,58.707,12.0,0.841,12.514,32.434,32.0,551.5,464.149,464.0,0.786
190411,1,10,28,0.814,0.845,78.564,10.01,6.0,12313.688,59.393,12.0,0.841,12.514,32.434,32.0,551.5,464.149,464.0,0.786
190411,1,10,29,0.814,0.843,79.087,10.029,6.0,12285.838,59.513,12.0,0.841,12.514,32.434,32.0,551.5,464.149,464.0,0.786
